test_type,framework,language,platform,webserver,database,classification,total_requests,scale_factor,throughput,latency_avg_ms,latency_std_ms,latency_max_ms,connections,threads,latency_p50,latency_p75,latency_p90,latency_p99,requests_sec,transfer_sec,total_tcp_sockets,read_errors,write_errors,timeout_requests,benchmarktime,buildtime,dbstarttime,readytime,verifytime,totaltime,total_errors,error_rate,efficiency,system_load
fortune,pippo-undertow-mongodb,java,undertow,none,mongodb,micro,93746,32,6249.73,5.34,3.21,30.29,32,32,4.58,6.91,9.63,15.99,6208.18,8.32,116,0,0,0,499,23,1,1,547,579,0,0,350.8127982037609,Low
fortune,pippo-undertow-mongodb,java,undertow,none,mongodb,micro,90910,64,6060.67,9.66,6.64,71.63,64,56,8.13,13.03,18.44,31.3,6020.28,8.07,116,0,0,0,499,23,1,1,547,579,0,0,149.11231393775373,Medium Low
fortune,pippo-undertow-mongodb,java,undertow,none,mongodb,micro,94856,128,6323.73,18.53,12.89,143.79,128,56,15.76,25.17,35.66,60.12,6281.78,8.42,116,0,0,0,499,23,1,1,547,579,0,0,77.91683095120749,Medium
fortune,pippo-undertow-mongodb,java,undertow,none,mongodb,micro,462826,256,30855.07,7.55,4.77,70.03,256,56,6.49,9.86,13.69,23.32,30652.2,41.07,116,0,0,0,499,23,1,1,547,579,0,0,795.4387728796081,High
fortune,pippo-undertow-mongodb,java,undertow,none,mongodb,micro,433591,512,28906.07,18.25,11.08,137.23,512,56,15.97,23.73,32.85,54.53,28715.32,38.48,116,0,0,0,499,23,1,1,547,579,0,0,371.8300746076666,Very High
update,tornado-py3-uvloop,python,none,tornado,postgres,platform,742578,1,49505.2,10.23,2.47,27.16,512,56,10.37,11.88,13.58,15.44,49222.1,10.32,574,0,0,0,498,10,3,1,545,566,0,0,2648.0449317999464,Very Low
update,tornado-py3-uvloop,python,none,tornado,postgres,platform,472284,5,31485.6,16.1,4.28,47.48,512,56,16.12,19.03,21.53,26.17,31294.76,10.38,574,0,0,0,498,10,3,1,545,566,0,0,990.4246618433469,Low
update,tornado-py3-uvloop,python,none,tornado,postgres,platform,318501,10,21233.4,24.04,8.58,123.17,512,56,23.38,27.02,31.22,51.87,21115.41,10.21,574,0,0,0,498,10,3,1,545,566,0,0,288.47768493988184,Medium
update,tornado-py3-uvloop,python,none,tornado,postgres,platform,239126,15,15941.73,31.81,8.42,81.22,512,56,32.01,35.74,39.33,63.72,15842.65,10.06,574,0,0,0,498,10,3,1,545,566,0,0,282.07962487835084,High
update,tornado-py3-uvloop,python,none,tornado,postgres,platform,192430,20,12828.67,39.52,10.67,94.93,512,56,39.17,43.77,48.48,79.91,12746.22,10.02,574,0,0,0,498,10,3,1,545,566,0,0,190.83183339531422,Very High
db,tornado-py3-uvloop,python,none,tornado,postgres,platform,85338,16,5689.2,2.81,0.39719,8.32,16,16,2.8,2.99,3.19,4.23,5651.33,1.17,574,0,0,0,498,10,3,1,545,566,0,0,1022.3180592991914,Very Low
db,tornado-py3-uvloop,python,none,tornado,postgres,platform,157483,32,10498.87,3.05,0.80587,9.01,32,32,2.86,3.3,4.13,5.78,10428.95,2.17,574,0,0,0,498,10,3,1,545,566,0,0,1741.1061359867333,Low
db,tornado-py3-uvloop,python,none,tornado,postgres,platform,263120,64,17541.33,3.2,0.93,15.88,64,56,2.99,3.6,4.32,6.51,17423.47,3.62,574,0,0,0,498,10,3,1,545,566,0,0,1838.7138364779878,Medium Low
db,tornado-py3-uvloop,python,none,tornado,postgres,platform,649885,128,43325.67,2.59,0.88,10.92,128,56,2.39,3.01,3.77,5.49,43037.07,8.94,574,0,0,0,498,10,3,1,545,566,0,0,6413.866765358993,Medium
db,tornado-py3-uvloop,python,none,tornado,postgres,platform,942772,256,58923.25,3.58,1.28,16.73,256,56,3.34,4.31,5.32,7.55,62491.61,12.98,574,0,0,0,498,10,3,1,545,566,0,0,5802.387986213687,High
db,tornado-py3-uvloop,python,none,tornado,postgres,platform,994066,512,66271.07,7.64,2.3,24.57,512,56,7.12,8.91,10.29,14.53,65882.79,13.68,574,0,0,0,498,10,3,1,545,566,0,0,4114.93759701956,Very High
query,tornado-py3-uvloop,python,none,tornado,postgres,platform,850866,1,56724.4,8.92,2.3,23.64,512,56,8.99,10.42,12.05,13.77,56395.66,11.82,574,0,0,0,498,10,3,1,545,566,0,0,3484.299754299754,Very Low
query,tornado-py3-uvloop,python,none,tornado,postgres,platform,696736,5,43546,10.9,2.54,27.37,512,56,10.54,12.88,14.41,16.85,46191.82,15.33,574,0,0,0,498,10,3,1,545,566,0,0,2275.725111053044,Low
query,tornado-py3-uvloop,python,none,tornado,postgres,platform,569112,10,37940.8,13.35,2.7,32.54,512,56,13.2,14.98,16.88,20.5,37728.01,18.23,574,0,0,0,498,10,3,1,545,566,0,0,1653.5541512312052,Medium
query,tornado-py3-uvloop,python,none,tornado,postgres,platform,483765,15,32251,15.71,3.08,47.84,512,56,15.26,17.2,19.47,25.72,32045.82,20.34,574,0,0,0,498,10,3,1,545,566,0,0,1014.9803304484657,High
query,tornado-py3-uvloop,python,none,tornado,postgres,platform,421790,20,28119.33,18.04,4.16,95.96,512,56,17.55,20.03,23.03,31.22,27933.85,21.97,574,0,0,0,498,10,3,1,545,566,0,0,493.3215789473685,Very High
fortune,tornado-py3-uvloop,python,none,tornado,postgres,platform,82410,16,5494,2.91,0.57845,19.43,16,16,2.86,3.04,3.28,5.47,5489.41,7.64,574,0,0,0,498,10,3,1,545,566,0,0,491.8531781557744,Very Low
fortune,tornado-py3-uvloop,python,none,tornado,postgres,platform,156589,32,10439.27,3.08,0.87,21.14,32,32,2.89,3.2,3.93,6.73,10428.26,14.51,574,0,0,0,498,10,3,1,545,566,0,0,862.0371593724194,Low
fortune,tornado-py3-uvloop,python,none,tornado,postgres,platform,287364,64,19157.6,2.93,0.7581100000000001,19.98,64,56,2.77,3.25,3.88,5.38,19029.2,26.48,574,0,0,0,498,10,3,1,545,566,0,0,1672.422522915757,Medium Low
fortune,tornado-py3-uvloop,python,none,tornado,postgres,platform,507895,128,33859.67,3.33,1.36,25.83,128,56,3.01,4,5.12,7.81,33634.37,46.8,574,0,0,0,498,10,3,1,545,566,0,0,2322.3367626886143,Medium
fortune,tornado-py3-uvloop,python,none,tornado,postgres,platform,672200,256,44813.33,5.03,1.85,27.99,256,56,4.76,6.17,7.56,9.81,44565.43,62.01,574,0,0,0,498,10,3,1,545,566,0,0,2714.3143549364027,High
fortune,tornado-py3-uvloop,python,none,tornado,postgres,platform,706721,512,44170.06,10.76,2.89,45.47,512,56,10.67,12.62,14.68,16.72,46832.91,65.16,574,0,0,0,498,10,3,1,545,566,0,0,1571.049617641828,Very High
update,swi-prolog,prolog,none,swi-prolog,postgres,none,7468,1,497.87,976.11,207.3,1780,512,56,969.88,1110,1250,1480,494.69,0.104316,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3612845641139142,Very Low
update,swi-prolog,prolog,none,swi-prolog,postgres,none,7407,5,493.8,991.69,206.53,1930,512,56,987.6,1130,1260,1470,490.57,0.169639,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3380235411696655,Low
update,swi-prolog,prolog,none,swi-prolog,postgres,none,7492,10,499.47,977.61,198.24,1870,512,56,976.52,1110,1230,1440,496.14,0.254834,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3507994423393653,Medium
update,swi-prolog,prolog,none,swi-prolog,postgres,none,7575,15,505,970.04,193.79,1720,512,56,966.99,1100,1220,1420,501.84,0.341592,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3754591009799111,High
update,swi-prolog,prolog,none,swi-prolog,postgres,none,7729,20,515.27,945.31,190.3,1690,512,56,944.97,1080,1190,1400,511.91,0.433672,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3910507682208165,Very High
cached-query,swi-prolog,prolog,none,swi-prolog,postgres,none,127425,1,8495,142.93,228.17,1720,512,56,42.09,43.21,503.36,1000,8438.66,1.78,7984,0,0,0,848,82,3,0,928,1021,0,0,9.12004208424364,Very Low
cached-query,swi-prolog,prolog,none,swi-prolog,postgres,none,110837,10,7389.13,126.66,198.52,1630,512,56,46.99,88.91,345.95,981.62,7340.66,3.77,7984,0,0,0,848,82,3,0,928,1021,0,0,8.412703653524302,Low
cached-query,swi-prolog,prolog,none,swi-prolog,postgres,none,65753,20,4109.56,168.61,202.35,1720,512,56,74.81,164.95,441.9,967.06,4354.38,3.7,7984,0,0,0,848,82,3,0,928,1021,0,0,4.351941374873585,Medium
cached-query,swi-prolog,prolog,none,swi-prolog,postgres,none,43868,50,2924.53,200.51,182.54,1860,512,56,90.64,329.91,436.95,809.71,2905.21,5.34,7984,0,0,0,848,82,3,0,928,1021,0,0,2.838646742796686,High
cached-query,swi-prolog,prolog,none,swi-prolog,postgres,none,24193,100,1612.87,365.23,334.58,3100,512,56,248,460.79,770.94,1730,1602.18,5.6,7984,0,0,0,848,82,3,0,928,1021,0,0,0.9308877044236601,Very High
db,swi-prolog,prolog,none,swi-prolog,postgres,none,4043,16,269.53,59.33,2.4,67.07,16,16,59.09,60.91,61.99,64.95,267.74,0.055469,7984,0,0,0,848,82,3,0,928,1021,0,0,4.264715189873417,Very Low
db,swi-prolog,prolog,none,swi-prolog,postgres,none,8102,32,540.13,59.17,3.51,78.42,32,32,58.96,61.04,63.95,69.02,539.55,0.111787,7984,0,0,0,848,82,3,0,928,1021,0,0,7.8512973326549895,Low
db,swi-prolog,prolog,none,swi-prolog,postgres,none,11649,64,776.6,71.95,19.84,183.35,64,56,64.75,79.01,104.92,129.76,771.39,0.159971,7984,0,0,0,848,82,3,0,928,1021,0,0,6.083822953388171,Medium Low
db,swi-prolog,prolog,none,swi-prolog,postgres,none,7768,128,517.87,215.22,34.59,351.98,128,56,214.15,238.13,260.17,301.08,514.42,0.106748,7984,0,0,0,848,82,3,0,928,1021,0,0,1.826057827926657,Medium
db,swi-prolog,prolog,none,swi-prolog,postgres,none,7581,256,505.4,439.38,85.3,783.11,256,56,437.05,494.88,549.74,654.99,502.04,0.104053,7984,0,0,0,848,82,3,0,928,1021,0,0,0.8268370293417533,High
db,swi-prolog,prolog,none,swi-prolog,postgres,none,7395,512,493,984.79,216.37,1880,512,56,979.07,1130,1270,1530,489.87,0.101592,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3441788054272739,Very High
query,swi-prolog,prolog,none,swi-prolog,postgres,none,7547,1,503.13,974.03,202.25,1740,512,56,966.99,1110,1240,1470,499.97,0.105557,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3707622981322978,Very Low
query,swi-prolog,prolog,none,swi-prolog,postgres,none,7567,5,504.47,968.13,195.76,1720,512,56,963.07,1100,1220,1440,501.29,0.173379,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3753315501854449,Low
query,swi-prolog,prolog,none,swi-prolog,postgres,none,7622,10,508.13,963.55,192.8,1690,512,56,959.01,1090,1210,1430,504.98,0.259355,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3829812892163328,Medium
query,swi-prolog,prolog,none,swi-prolog,postgres,none,7505,15,500.33,976.84,198.53,1710,512,56,972.95,1110,1230,1450,497.12,0.338359,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3724300665465751,High
query,swi-prolog,prolog,none,swi-prolog,postgres,none,7569,20,504.6,970.15,199.05,1720,512,56,967.04,1100,1230,1440,501.63,0.423789,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3751463673029385,Very High
fortune,swi-prolog,prolog,none,swi-prolog,postgres,none,3964,16,264.27,60.5,2.57,68.05,16,16,60.94,61.97,62.99,65.12,263.89,0.357744,7984,0,0,0,848,82,3,0,928,1021,0,0,4.111551925320886,Very Low
fortune,swi-prolog,prolog,none,swi-prolog,postgres,none,7951,32,530.07,60.3,3.35,80.06,32,32,60.02,62.09,64.88,69.79,529.18,0.717471,7984,0,0,0,848,82,3,0,928,1021,0,0,7.553006554573953,Low
fortune,swi-prolog,prolog,none,swi-prolog,postgres,none,11466,64,716.62,73.21,20.01,176.76,64,56,65.93,82.93,105.01,132.94,759.26,1.03,7984,0,0,0,848,82,3,0,928,1021,0,0,5.7336480377645325,Medium Low
fortune,swi-prolog,prolog,none,swi-prolog,postgres,none,7736,128,515.73,216.14,35.73,358.06,128,56,214.99,239.97,262.06,303.91,512.28,0.696201,7984,0,0,0,848,82,3,0,928,1021,0,0,1.796342737722048,Medium
fortune,swi-prolog,prolog,none,swi-prolog,postgres,none,7577,256,505.13,439.25,85.25,798.01,256,56,435.01,496.89,550.15,646.15,501.82,0.679893,7984,0,0,0,848,82,3,0,928,1021,0,0,0.8165300745195028,High
fortune,swi-prolog,prolog,none,swi-prolog,postgres,none,7401,512,493.4,989.94,216.83,1980,512,56,982.8,1130,1270,1530,490.46,0.665957,7984,0,0,0,848,82,3,0,928,1021,0,0,0.3322626046317434,Very High
update,nextjs,typescript,nodejs,none,postgres,platform,18921,1,1182.56,424.05,248.63,2460,512,56,393.44,396.53,410,1810,1253.07,0.371416,15,0,0,0,848,55,3,1,927,993,0,0,0.820069000190704,Very Low
update,nextjs,typescript,nodejs,none,postgres,platform,13015,5,867.67,574.85,119.06,1520,512,56,567.3,572.4,583.22,1250,861.87,0.359941,15,0,0,0,848,55,3,1,927,993,0,0,0.8283838938348808,Low
update,nextjs,typescript,nodejs,none,postgres,platform,5972,10,398.13,1230,222.78,1780,512,56,1310,1320,1330,1620,395.47,0.225469,15,0,0,0,848,55,3,1,927,993,0,0,0.26453820598006644,Medium
update,nextjs,typescript,nodejs,none,postgres,platform,6481,15,432.07,1140,350.36,2880,512,56,1010,1020,1580,2690,429.17,0.309717,15,0,0,0,848,55,3,1,927,993,0,0,0.21496019900497512,High
update,nextjs,typescript,nodejs,none,postgres,platform,3509,20,233.93,2009.9999999999998,474.9,3100,512,56,1850,1900,2920,3000,232.38,0.202813,15,0,0,0,848,55,3,1,927,993,0,0,0.09155772994129159,Very High
cached-query,nextjs,typescript,nodejs,none,postgres,platform,27405,1,1827,224.46,717.92,8000,512,56,93.72,114.54,125,4440,1814.85,0.53792,15,0,0,0,848,55,3,1,927,993,0,0,0.4442844879785421,Very Low
cached-query,nextjs,typescript,nodejs,none,postgres,platform,21972,10,1464.8,220.59,680.54,7930,512,56,101.26,128.72,140.73,4230,1455.18,0.829531,15,0,0,0,848,55,3,1,927,993,0,0,0.3594341023165194,Low
cached-query,nextjs,typescript,nodejs,none,postgres,platform,18646,20,1243.07,222.08,667.53,8000,512,56,112.84,139,151.48,4190,1234.81,1.08,15,0,0,0,848,55,3,1,927,993,0,0,0.3023736086245816,Medium
cached-query,nextjs,typescript,nodejs,none,postgres,platform,12907,50,806.69,225.82,621.96,7970,512,56,135.34,165.01,180.46,3890,854.72,1.52,15,0,0,0,848,55,3,1,927,993,0,0,0.1968540060665071,High
cached-query,nextjs,typescript,nodejs,none,postgres,platform,8565,100,571,236.34,573.58,7970,512,56,166.1,201.15,218.74,3550,567.33,1.87,15,0,0,0,848,55,3,1,927,993,0,0,0.13916069770445777,Very High
db,nextjs,typescript,nodejs,none,postgres,platform,26241,16,1749.4,9.17,2.29,60.88,16,16,8.81,10.69,12.07,13.77,1747.2,0.514521,15,0,0,0,848,55,3,1,927,993,0,0,49.94718058529622,Very Low
db,nextjs,typescript,nodejs,none,postgres,platform,27108,32,1807.2,17.79,3.63,141.14,32,32,17.77,18.54,20.77,22.67,1804.99,0.531533,15,0,0,0,848,55,3,1,927,993,0,0,22.74208771157113,Low
db,nextjs,typescript,nodejs,none,postgres,platform,25773,64,1718.2,33.14,11.74,324.76,64,56,32.47,33.98,34.46,48.18,1715.88,0.505293,15,0,0,0,848,55,3,1,927,993,0,0,9.601564682872311,Medium Low
db,nextjs,typescript,nodejs,none,postgres,platform,23438,128,1562.53,74.36,38.75,722.88,128,56,70.65,73.36,77.07,244.53,1552.09,0.457061,15,0,0,0,848,55,3,1,927,993,0,0,3.9198484772465,Medium
db,nextjs,typescript,nodejs,none,postgres,platform,22709,256,1513.93,161.38,121.29,1560,256,56,147.65,151.83,156.05,877.26,1503.88,0.442861,15,0,0,0,848,55,3,1,927,993,0,0,1.758972452334755,High
db,nextjs,typescript,nodejs,none,postgres,platform,22660,512,1510.67,419.7,458.38,3710,512,56,330.65,336.3,353.85,2780,1500.84,0.441973,15,0,0,0,848,55,3,1,927,993,0,0,0.731612465796547,Very High
query,nextjs,typescript,nodejs,none,postgres,platform,21584,1,1438.93,447.33,500.09,3940,512,56,345.14,350.88,442.44,2970,1429.39,0.423643,15,0,0,0,848,55,3,1,927,993,0,0,0.6559479227685175,Very Low
query,nextjs,typescript,nodejs,none,postgres,platform,14900,5,993.33,508.01,149.9,1760,512,56,496.37,501.62,518.95,1330,986.74,0.41209,15,0,0,0,848,55,3,1,927,993,0,0,0.8759485187455082,Low
query,nextjs,typescript,nodejs,none,postgres,platform,10132,10,633.25,733.22,176.9,1660,512,56,688.26,715.84,970.6,1400,671.28,0.382705,15,0,0,0,848,55,3,1,927,993,0,0,0.5292033327483474,Medium
query,nextjs,typescript,nodejs,none,postgres,platform,5788,15,385.87,1250,351.5,2910,512,56,1370,1390,1440,2660,383.3,0.276611,15,0,0,0,848,55,3,1,927,993,0,0,0.1855144230769231,High
query,nextjs,typescript,nodejs,none,postgres,platform,4583,20,305.53,1560,357.44,2490,512,56,1710,1730,1790,2350,303.51,0.265049,15,0,0,0,848,55,3,1,927,993,0,0,0.150879012345679,Very High
fortune,nextjs,typescript,nodejs,none,postgres,platform,5611,16,374.07,42.76,3.12,116.57,16,16,42.56,44.03,45.05,47.48,373.63,2.99,15,0,0,0,848,55,3,1,927,993,0,0,4.695537563547355,Very Low
fortune,nextjs,typescript,nodejs,none,postgres,platform,5663,32,377.53,84.95,12.63,359.07,32,32,84.06,85.83,87.77,102.85,376.95,3.02,15,0,0,0,848,55,3,1,927,993,0,0,1.700508986081708,Low
fortune,nextjs,typescript,nodejs,none,postgres,platform,5438,64,362.53,156.46,51.28,981.75,64,56,159.14,161.73,164.61,373.02,361.95,2.9,15,0,0,0,848,55,3,1,927,993,0,0,0.6370177735215821,Medium Low
fortune,nextjs,typescript,nodejs,none,postgres,platform,5365,128,357.67,342.06,261.66,2800,128,56,303.76,322.38,332.67,1870,357.03,2.86,15,0,0,0,848,55,3,1,927,993,0,0,0.22766592617582096,Medium
fortune,nextjs,typescript,nodejs,none,postgres,platform,5358,256,357.2,792.48,889.22,6270,256,56,611.51,635.14,1370,4980,354.82,2.84,15,0,0,0,848,55,3,1,927,993,0,0,0.10115426875545133,High
fortune,nextjs,typescript,nodejs,none,postgres,platform,5251,512,328.19,1080,1160,7990,512,56,819.49,1190,1610,6400,347.73,2.79,15,0,0,223,848,55,3,1,927,993,223,0.042468101314035424,0.06929490492386918,Very High
update,http-kit-raw,clojure,ring,none,mysql,platform,790493,1,52699.53,15.53,35.6,432.25,512,56,7.78,8.29,18.08,211.68,52372.31,8.68,15,0,0,0,499,34,13,3,558,617,0,0,235.38134798338467,Very Low
update,http-kit-raw,clojure,ring,none,mysql,platform,169854,5,11323.6,45.42,21.61,251.51,512,56,37.3,45.02,55.98,152.7,11254.31,3.24,15,0,0,0,499,34,13,3,558,617,0,0,76.27117502441655,Low
update,http-kit-raw,clojure,ring,none,mysql,platform,87625,10,5841.67,87.13,23.8,303.52,512,56,80.38,85.24,121.56,189.25,5806.43,2.55,15,0,0,0,499,34,13,3,558,617,0,0,29.90743632407526,Medium
update,http-kit-raw,clojure,ring,none,mysql,platform,54800,15,3653.33,144.59,78.85,716.09,512,56,120.07,134.88,181.62,565.06,3629.07,2.14,15,0,0,0,499,34,13,3,558,617,0,0,8.489403727285401,High
update,http-kit-raw,clojure,ring,none,mysql,platform,43305,20,2887,173.06,30.61,394.41,512,56,163.32,180.24,214.9,273.73,2867.81,2.13,15,0,0,0,499,34,13,3,558,617,0,0,10.17498722399422,Very High
db,http-kit-raw,clojure,ring,none,mysql,platform,108749,16,7249.93,2.32,1.38,27.68,16,16,1.96,2.19,3.41,7.46,7202.12,1.18,15,0,0,0,499,34,13,3,558,617,0,0,483.32866666666666,Very Low
db,http-kit-raw,clojure,ring,none,mysql,platform,118903,32,7926.87,4.38,3.18,21.8,32,32,2.48,6.32,9.11,13.29,7916.96,1.3,15,0,0,0,499,34,13,3,558,617,0,0,605.5668449197861,Low
db,http-kit-raw,clojure,ring,none,mysql,platform,131511,64,8767.4,6.44,4.19,31.56,64,56,6.44,10.03,11.99,15.56,8709.03,1.43,15,0,0,0,499,34,13,3,558,617,0,0,461.4421052631579,Medium Low
db,http-kit-raw,clojure,ring,none,mysql,platform,152130,128,10142,11.07,5.87,230.25,128,56,11.51,14.24,18.1,23.31,10074.14,1.65,15,0,0,0,499,34,13,3,558,617,0,0,84.05436764462125,Medium
db,http-kit-raw,clojure,ring,none,mysql,platform,164066,256,10937.73,20.64,8.67,67.45,256,56,20.39,26.34,31.14,45.06,10867.21,1.78,15,0,0,0,499,34,13,3,558,617,0,0,248.33079804745145,High
db,http-kit-raw,clojure,ring,none,mysql,platform,171436,512,10714.75,44.03,21.74,514.9,512,56,41.56,51.23,63.13,95.44,11353.11,1.86,15,0,0,0,499,34,13,3,558,617,0,0,38.34022149464154,Very High
query,http-kit-raw,clojure,ring,none,mysql,platform,187854,1,12523.6,40.35,21.98,516.9,512,56,38.16,47.21,59.78,90.84,12441.87,2.06,15,0,0,0,499,34,13,3,558,617,0,0,44.94786899955137,Very Low
query,http-kit-raw,clojure,ring,none,mysql,platform,1236643,5,82442.87,6.35,3.36,233.74,512,56,5.11,7.61,8.22,21.71,81978.6,23.6,15,0,0,0,499,34,13,3,558,617,0,0,686.7663792744387,Low
query,http-kit-raw,clojure,ring,none,mysql,platform,757125,10,50475,10.07,2.74,215.07,512,56,9.67,9.9,10.18,25.61,50165.36,22.04,15,0,0,0,499,34,13,3,558,617,0,0,448.387669894288,Medium
query,http-kit-raw,clojure,ring,none,mysql,platform,510618,15,34041.2,14.91,2.67,36.96,512,56,14.43,14.75,15.16,31.51,33830.01,19.99,15,0,0,0,499,34,13,3,558,617,0,0,1312.5583188741082,High
query,http-kit-raw,clojure,ring,none,mysql,platform,386094,20,25739.6,19.69,3,226.85,512,56,19.11,19.52,20.01,34.88,25581.01,18.99,15,0,0,0,499,34,13,3,558,617,0,0,208.80668451366918,Very High
fortune,http-kit-raw,clojure,ring,none,mysql,platform,104148,16,6943.2,2.32,0.66411,19.98,16,16,2.27,2.43,2.61,3.17,6935.94,9.02,15,0,0,0,499,34,13,3,558,617,0,0,622.7085201793722,Very Low
fortune,http-kit-raw,clojure,ring,none,mysql,platform,119879,32,7991.93,4.32,2.99,27.49,32,32,2.64,5.87,8.75,13.49,7983.44,10.38,15,0,0,0,499,34,13,3,558,617,0,0,502.479094624332,Low
fortune,http-kit-raw,clojure,ring,none,mysql,platform,132748,64,8849.87,6.38,3.94,31.34,64,56,6.24,9.66,11.59,15.26,8791.54,11.44,15,0,0,0,499,34,13,3,558,617,0,0,469.24019088016973,Medium Low
fortune,http-kit-raw,clojure,ring,none,mysql,platform,171510,128,11434,9.86,4.96,41.65,128,56,10.05,12.97,16.04,22.66,11357.13,14.77,15,0,0,0,499,34,13,3,558,617,0,0,443.9526305571734,Medium
fortune,http-kit-raw,clojure,ring,none,mysql,platform,201409,256,13427.27,16.63,8.04,209.98,256,56,15.53,21.78,27,39.61,13339.8,17.35,15,0,0,0,499,34,13,3,558,617,0,0,118.50553814924321,High
fortune,http-kit-raw,clojure,ring,none,mysql,platform,210920,512,13182.5,36.02,19.41,508.05,512,56,33.88,43.07,53.44,83.05,13968.85,18.17,15,0,0,0,499,34,13,3,558,617,0,0,48.458838017166904,Very High
update,salvo-pg,rust,rust,hyper,postgres,micro,6725297,1,448353.13,1.15,0.7457699999999999,46.62,512,56,1.08,1.33,1.64,2.37,445389.36,66.17,237,0,0,0,499,186,3,2,543,740,0,0,18771.326355453217,Very Low
update,salvo-pg,rust,rust,hyper,postgres,micro,2732113,5,182140.87,2.78,1.01,12.51,512,56,2.76,3.44,4.07,5.39,180929.48,48.99,237,0,0,0,499,186,3,2,543,740,0,0,23824.835840418575,Low
update,salvo-pg,rust,rust,hyper,postgres,micro,1586954,10,105796.93,4.78,1.54,15.97,512,56,4.75,5.83,6.69,8.68,105206.39,44.43,237,0,0,0,499,186,3,2,543,740,0,0,10197.294457831325,Medium
update,salvo-pg,rust,rust,hyper,postgres,micro,1126422,15,70401.38,6.74,2.36,21.13,512,56,6.5,8.06,9.94,13.15,74597.95,42.81,237,0,0,0,499,186,3,2,543,740,0,0,5052.126300681737,High
update,salvo-pg,rust,rust,hyper,postgres,micro,876362,20,58424.13,8.67,2.86,24.1,512,56,8.64,10.68,12.41,15.02,58067.54,42.12,237,0,0,0,499,186,3,2,543,740,0,0,3565.7082697589253,Very High
db,salvo-pg,rust,rust,hyper,postgres,micro,178678,16,11911.87,1.34,0.174,2.02,16,16,1.35,1.45,1.55,1.72,11832.23,1.74,237,0,0,0,499,186,3,2,543,740,0,0,7090.398809523809,Very Low
db,salvo-pg,rust,rust,hyper,postgres,micro,385828,32,25721.87,1.24,0.23436,2.24,32,32,1.25,1.4,1.53,1.76,25550.63,3.75,237,0,0,0,499,186,3,2,543,740,0,0,14782.683908045974,Low
db,salvo-pg,rust,rust,hyper,postgres,micro,765844,64,47865.25,1.09,0.28178,2.37,64,56,1.09,1.28,1.46,1.75,50716.47,7.44,237,0,0,0,499,186,3,2,543,740,0,0,27667.77456647399,Medium Low
db,salvo-pg,rust,rust,hyper,postgres,micro,7406179,128,493745.27,0.22856,0.11656999999999999,3.26,128,56,0.188,0.28,0.389,0.646,490477.44,71.93,237,0,0,0,499,186,3,2,543,740,0,0,283065.37367853784,Medium
db,salvo-pg,rust,rust,hyper,postgres,micro,12350477,256,823365.13,0.27144999999999997,0.09529,2.03,256,56,0.259,0.324,0.398,0.555,817914.55,119.95,237,0,0,0,499,186,3,2,543,740,0,0,715518.5904538443,High
db,salvo-pg,rust,rust,hyper,postgres,micro,18361078,512,1224071.87,0.41301,0.13108,2.99,512,56,0.399,0.482,0.574,0.802,1216021,178.33,237,0,0,0,499,186,3,2,543,740,0,0,719405.3911096354,Very High
